COD_COMUNA,COD_ZonLoc,Clave,Nombre,Tipo,COD_REGION,REGION,COD_PROVIN,PROVINCIA,NOMBRE_COM,PobTotH,PobTotM,Pob_0_5,Pob_6_10,Pob_11_15,Pob_16_20,Pob_21_25,Pob_26_30,Pob_31_35,Pob_36_40,Pob_41_45,Pob_46_50,Pob_51_55,Pob_56_60,Pob_61_65,Pob_66_70,Pob_71_75,Pob_76_80,Pob_81_85,Pob_86_90,Pob_mayor_,Emig_10_17,Emig_00_09,Emig_90_99,Emig_ant90,AsisEdu_SI,AsisEdu_NO,AsisEdu_Nu,Curso_0,Curso_1,Curso_2,Curso_3,Curso_4,Curso_5,Curso_6,Curso_7,Curso_8,PobIndigen,ind_Mapuch,ind_Aymara,ind_RapaNu,ind_LicanA,ind_Quechu,ind_Colla,ind_Diagui,ind_Kawesq,ind_Yagan_,ind_Otros,indG_Mapuc,indG_Aymar,indG_RapaN,indG_Lican,indG_Quech,indG_Colla,indG_Diagu,indG_Kawes,indG_Yagan,indG_Otros,ind_o_Lafq,ind_o_Pehu,ind_o_Huil,ind_o_Picu,ind_o_Chan,ind_o_Chon,ind_o_Ona,ind_o_Tehu,ind_o_AL,ind_o_Mund,ind_o_Afro,ind_o_Otro,ind_o_NoDe,Trabajo_1,Trabajo_2,Trabajo_3,Trabajo_4,Trabajo_5,Trabajo_6,Trabajo_7,Trabajo_8
12104,12104022901,12104022901,TENIENTE MERINO,Localidad,12,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,121,MAGALLANES,SAN GREGORIO,583,176,32,23,14,12,43,83,88,64,67,70,78,83,59,21,17,3,2,0,0,4,2,1,5,85,639,17,19,34,67,95,351,63,33,13,53,148,128,1,0,0,0,0,1,1,0,17,142,1,0,0,0,0,1,1,0,3,0,0,13,1,0,0,0,1,0,0,0,0,2,474,5,147,9,8,23,6,9
12201,12201032002,12201032002,PUERTO TORO,Zona,12,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,122,ANTÁRTICA CHILENA,CABO DE HORNOS,1192,865,199,193,144,85,158,236,257,205,163,123,103,88,52,23,16,5,3,4,0,16,6,4,5,571,1391,66,189,133,274,218,656,186,70,60,174,425,281,7,0,0,0,0,2,13,88,34,307,7,0,0,0,0,2,13,88,8,0,0,26,0,0,0,1,0,2,0,0,0,5,1200,21,42,22,61,140,25,23
12301,12301032011,12301032011,SANTA MARÍA,Zona,12,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,123,TIERRA DEL FUEGO,PORVENIR,3944,2787,502,421,391,601,503,667,541,454,450,450,444,393,315,220,149,114,70,28,18,135,48,11,26,1564,4876,204,426,428,932,644,2110,596,418,202,646,1809,1540,15,7,1,8,1,3,28,17,189,1676,15,7,1,8,1,3,28,17,53,0,2,134,0,0,1,2,0,2,1,1,0,46,4028,47,157,126,219,399,343,112
12302,12302022901,12302022901,VICTORIA SUR,Localidad,12,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,123,TIERRA DEL FUEGO,PRIMAVERA,930,228,39,29,26,16,61,143,154,110,103,120,125,107,84,26,10,4,1,0,0,18,5,3,8,152,985,13,38,61,161,88,481,120,56,26,108,259,222,1,0,0,0,0,1,4,0,31,244,1,0,0,0,0,1,4,0,9,0,0,22,0,0,0,3,0,0,0,0,0,6,730,6,269,7,7,29,7,4
12303,12303012901,12303012901,VICUÑA,Localidad,12,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,123,TIERRA DEL FUEGO,TIMAUKEL,343,62,14,11,4,11,36,55,42,32,39,46,41,35,18,13,3,3,1,0,1,3,0,2,1,42,347,3,13,21,75,45,117,40,18,6,48,77,64,0,0,0,0,0,1,1,0,11,74,0,0,0,0,0,1,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,332,1,15,1,1,2,3,7
12401,12401052901,12401052901,TRES PASOS,Zona,12,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,124,ÚLTIMA ESPERANZA,NATALES,10908,10412,1576,1419,1360,1346,1409,1857,1743,1595,1556,1350,1289,1168,1128,869,640,489,297,151,78,549,92,72,94,5126,14953,688,1388,1446,2530,2207,6679,1789,1222,529,2125,6271,5037,15,18,2,6,6,5,252,6,924,5844,15,18,2,6,6,5,252,6,117,1,0,804,2,0,0,1,4,1,4,9,0,98,9865,186,548,463,1011,1962,1857,907
12402,12402022901,12402022901,ZAMORA,Localidad,12,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,124,ÚLTIMA ESPERANZA,TORRES DEL PAINE,798,405,20,15,16,43,190,260,176,94,71,75,72,58,38,42,19,10,3,1,0,130,12,7,13,89,1087,16,16,53,204,175,414,159,55,17,78,178,132,4,0,2,0,2,0,6,2,30,154,4,0,2,0,2,0,6,2,8,0,0,22,0,1,0,0,0,0,1,3,0,3,1019,14,48,12,11,21,9,18
13101,13101291001,13101291001,VICUÑA MACKENNA 9,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,SANTIAGO,205583,197264,23844,15180,12704,21673,46689,68427,54945,36782,27421,20742,19027,15711,11902,8977,7036,4857,3544,2251,1135,90287,15395,4368,1566,96710,284518,12692,16052,24055,51204,48683,112338,77377,24615,7219,15444,32578,23456,1933,213,232,1568,125,804,101,35,4111,23761,1933,213,232,1568,125,804,101,35,3806,5,42,236,22,42,6,81,10,1342,121,532,1,1671,237491,2490,11263,15474,29446,13707,19754,17789
13102,13102041006,13102041006,VILLA MÉXICO 4,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,CERRILLOS,39544,41166,6623,5458,5210,6190,7069,6387,5612,5240,5740,5229,5217,4301,3482,2899,2425,1673,1060,625,270,2604,704,260,131,23031,52157,3465,5006,6263,9710,8372,25182,6695,4885,2096,5966,8943,8135,115,29,13,47,7,119,21,11,446,8187,115,29,13,47,7,119,21,11,394,0,10,40,2,1,0,5,0,22,11,41,0,314,35852,401,1637,2996,5918,6806,6762,2588
13103,13103091005,13103091005,VIOLETA PARRA 5,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,CERRO NAVIA,65297,67104,10594,8752,8691,10104,11685,10728,8747,7857,9229,8994,8861,7065,5760,5242,4366,2814,1670,865,377,4659,1150,398,135,36331,86384,5859,8002,11026,15754,13420,40337,8417,8213,3819,11939,20772,19244,264,54,7,146,21,131,5,11,889,19340,264,54,7,146,21,131,5,11,793,0,13,82,1,1,1,14,0,68,13,56,0,640,57571,860,2541,5259,8972,12007,11500,4281
13104,13104101003,13104101003,POMAIRE 5,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,CONCHALÍ,61784,65016,9593,8006,7627,8921,10698,10505,8604,7689,8265,8216,9053,7585,5633,4680,4156,3297,2316,1402,554,6461,2096,611,172,34273,83635,5183,7136,9611,15963,13737,40432,9434,8097,2897,8359,12818,11318,270,68,12,237,17,152,20,4,720,11388,270,68,12,237,17,152,20,4,650,0,18,48,4,3,0,7,1,131,21,53,0,434,56045,761,2717,4903,8974,9957,12665,4178
13105,13105101003,13105101003,SARGENTO ALDEA 2,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,EL BOSQUE,79325,83090,13037,11506,10736,12037,13655,13566,11084,9442,10219,10110,10984,9800,7755,6132,5051,3451,2163,1221,466,2727,570,303,214,46967,104861,6859,9999,13360,19788,16810,50450,12070,9813,4629,12913,19312,17669,305,56,10,98,15,203,17,14,925,17739,305,56,10,98,15,203,17,14,855,0,10,58,2,0,0,9,2,24,150,46,0,624,68896,891,3264,6310,12106,15605,14244,5380
13106,13106141002,13106141002,UNIVERSIDAD TÉCNICA 2,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,ESTACIÓN CENTRAL,69617,71192,10363,7688,7163,9294,13877,15115,11877,9486,9034,8296,9057,7674,5902,4872,4146,3033,2085,1270,577,18113,3048,932,261,36863,95489,5366,7564,10459,17804,16712,43136,14238,8676,3195,8693,14567,12238,480,88,40,378,40,222,21,9,1051,12295,480,88,40,378,40,222,21,9,994,1,14,42,0,6,1,17,2,252,18,201,0,497,68274,862,3281,6076,10289,9605,12117,4522
13107,13107061001,13107061001,REPÚBLICA DE FRANCIA 3,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,HUECHURABA,48072,50527,8948,8052,7519,7499,7484,6742,6690,7329,8408,7544,6089,4242,3312,3144,2577,1529,898,424,169,2901,1221,472,294,33008,59700,3685,7553,7565,12786,9740,26136,11337,6766,2826,6414,9550,8527,182,25,8,43,18,127,9,5,606,8546,182,25,8,43,18,127,9,5,587,0,6,13,0,3,1,2,0,27,29,28,0,497,42778,501,1989,3310,8648,7287,6449,2904
13108,13108071002,13108071002,SANTA LAURA 5,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,INDEPENDENCIA,49025,51034,7755,5346,4688,6120,10439,12090,9455,7594,6665,5686,5378,4694,3854,3128,2669,1782,1340,857,519,22902,5483,1277,214,23377,69661,4419,4975,6586,12022,12275,31803,11572,5800,1836,4460,7147,5197,350,29,30,475,27,116,16,8,899,5233,350,29,30,475,27,116,16,8,863,0,2,32,2,7,1,5,1,286,16,144,0,403,51912,510,2352,3939,6172,5823,7582,3199
13109,13109061004,13109061004,VICUÑA MACKENNA 3,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,LA CISTERNA,43043,46846,6471,5588,5015,5954,7209,8163,7064,5822,5721,5486,5595,5378,4305,3634,2946,2288,1649,1098,503,3476,699,347,244,24866,59221,3554,4784,6236,11330,10039,28357,9703,5589,1762,4602,8089,6824,217,43,6,78,13,151,7,4,746,6878,217,43,6,78,13,151,7,4,692,0,25,22,7,1,0,4,0,43,212,55,0,377,41026,635,1754,3046,7072,6777,8713,2931
13110,13110211004,13110211004,WALKER MARTÍNEZ 8,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,LA FLORIDA,173694,189299,26480,22584,22234,25284,29419,30224,26731,23950,24695,22321,23539,22949,19570,15887,11835,7185,4356,2609,1141,7730,2666,1614,958,105788,237341,12384,20892,26876,47258,40455,109366,42692,22862,8706,20302,37061,33408,812,134,48,230,59,532,52,24,1762,33633,812,134,48,230,59,532,52,24,1537,2,43,168,12,21,4,22,6,120,74,126,7,1157,165842,2217,7422,12720,32004,28716,31228,10641
13111,13111081004,13111081004,SANTA ROSA 4,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,LA GRANJA,56875,59437,9154,7494,7472,8565,10037,9438,7902,6638,6779,6705,8546,8490,6333,4512,3005,2126,1676,1059,381,2188,618,340,178,32511,75905,4748,6812,9360,14075,11916,36730,8354,6912,3179,9427,14343,13140,237,39,16,87,16,118,14,16,660,13207,237,39,16,87,16,118,14,16,593,0,12,55,0,0,0,6,1,42,16,25,0,503,50796,714,2241,4403,8692,10788,9804,3877
13112,13112081009,13112081009,VICENTE LLANOS 6,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,LA PINTANA,86377,89728,16726,14132,13228,14109,15400,14431,12501,10880,11229,10065,10734,10020,8030,6053,4103,2436,1185,604,239,1727,491,316,170,53724,109240,8830,12684,15065,20245,16532,51510,10232,10152,6234,17915,27304,25635,272,65,17,70,21,184,17,6,1017,25712,272,65,17,70,21,184,17,6,940,1,15,60,1,2,0,6,3,26,18,43,2,840,72332,918,3317,7224,12362,17450,11275,6257
13113,13113071006,13113071006,PRÍNCIPE DE GALES 4,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,LA REINA,43535,49143,6246,5639,5948,6883,7178,6322,5418,6325,6548,6253,6505,5815,4699,3964,3184,2295,1636,1169,651,2331,1094,789,970,29354,59680,2199,5807,6588,13955,10060,21460,15763,8284,2646,3753,5878,4676,201,60,15,93,25,156,28,10,614,4719,201,60,15,93,25,156,28,10,571,1,5,36,1,2,0,8,1,52,43,31,0,434,43229,670,1613,2432,10614,5314,8588,2617
13114,13114161004,13114161004,VATICANO 7,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,LAS CONDES,135721,158759,19123,14528,14332,20003,24616,26019,23114,20486,19445,18154,18510,17966,14735,12308,10760,7870,5860,4217,2434,18068,5679,3268,4761,85921,196470,7038,16198,19685,46204,28574,58246,60889,30230,7941,10969,9650,6254,356,86,49,205,37,238,25,24,2376,6316,356,86,49,205,37,238,25,24,2314,0,11,47,4,11,3,22,6,134,192,44,4,1898,143365,2149,5874,7064,35411,16302,26907,8372
13115,13115041005,13115041005,LO BARNECHEA 5,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,LO BARNECHEA,50480,55311,8659,8825,8998,9544,9096,6537,5486,7055,8112,8131,7737,6078,4193,2750,1919,1083,789,487,312,5641,2540,1126,1381,40232,61208,2750,8323,8389,16033,10405,23488,17067,7801,3300,5742,5274,4074,132,23,7,137,5,54,7,5,830,4107,132,23,7,137,5,54,7,5,797,0,4,25,4,2,0,0,0,55,41,7,0,692,48278,578,1991,2083,14221,6205,4050,2579
13116,13116071005,13116071005,QUIRIQUINA 2,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,LO ESPEJO,49046,49605,7918,6661,6161,7303,8853,8487,6443,5355,5778,6011,7291,6919,4703,3338,2522,1940,1585,1004,379,3010,276,206,86,26908,64213,4383,5812,8282,11737,9945,30248,5981,6124,2830,8770,11177,10220,161,22,5,58,19,147,3,8,534,10256,161,22,5,58,19,147,3,8,498,0,3,33,0,1,0,9,0,11,3,30,0,444,41749,587,1732,4323,6901,9627,8790,3400
13117,13117071004,13117071004,TERRITORIO ANTÁRTICO 6,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,LO PRADO,46607,49294,6980,5925,5688,6761,8276,7816,6363,5665,6921,6450,6489,5194,4181,4244,3773,2574,1524,754,323,4464,1523,493,126,25899,64051,3691,5230,7665,11768,10525,30302,6962,6487,2308,7278,13201,11946,197,34,10,194,6,106,8,4,696,11997,197,34,10,194,6,106,8,4,645,0,10,39,2,2,0,4,1,68,18,92,0,460,42767,555,1954,3630,6978,7639,9915,3226
13118,13118061006,13118061006,VILLA SANTA CAROLINA 5,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,MACUL,53533,59643,7824,6372,6216,7192,8960,9901,8878,7793,7484,7072,7401,6732,5548,4758,4105,2944,2039,1354,603,3750,1160,667,421,31249,76322,3596,6356,8077,14886,12900,32884,15040,7917,2445,5760,11259,9916,262,80,13,83,20,219,20,5,641,9980,262,80,13,83,20,219,20,5,577,0,11,51,2,8,0,20,2,105,22,33,0,387,53508,623,2502,3922,9410,7351,11933,3413
13119,13119231008,13119231008,TEMPLO VOTIVO 2,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,MAIPÚ,250374,270452,38874,34352,34932,41218,45314,43018,35891,31850,34652,35966,40754,34908,24202,17223,11972,7178,4635,2664,1223,6846,2893,1844,891,162941,330932,17887,29719,40020,67716,59037,171052,52698,27596,11763,29457,51597,47108,1073,214,78,219,69,671,67,39,2059,47341,1073,214,78,219,69,671,67,39,1826,7,30,182,14,13,15,58,5,152,44,148,0,1391,236196,2929,11026,18053,51948,45022,33768,14358
13120,13120111007,13120111007,SIMÓN BOLIVAR 9,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,ÑUÑOA,95304,112744,14298,9641,8900,11290,14273,19829,22046,18327,14832,11955,12359,11894,9779,8062,6563,5015,4154,3136,1695,10066,2634,1721,1660,54976,143683,5591,11333,12529,29120,22070,48704,42483,18925,4838,6839,14074,11273,542,125,69,150,56,370,55,25,1409,11375,542,125,69,150,56,370,55,25,1307,0,12,83,7,20,3,19,4,152,100,78,0,931,106622,1298,5067,6359,18249,10074,20733,5660
13121,13121081002,13121081002,NAVIDAD 2,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,PEDRO AGUIRRE CERDA,47248,49222,6989,5961,5588,6480,8086,7945,6578,5455,5494,5807,7133,6933,5242,3917,2943,2237,1851,1268,563,3957,540,284,146,25946,64274,3564,5621,7541,11633,9930,30541,7201,6320,2423,7161,10170,8925,221,64,3,60,18,157,28,32,662,8953,221,64,3,60,18,157,28,32,634,0,1,26,1,2,1,6,3,32,4,83,3,500,41633,642,1794,4059,6898,8292,10168,3181
13122,13122111005,13122111005,VIÑA MACUL 5,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,PEÑALOLÉN,116769,124625,18608,17091,17077,19321,21047,18077,14850,15635,18534,17902,16819,13167,10233,8233,6384,4168,2377,1310,561,5565,2786,1314,696,75908,152124,8456,15722,19133,31567,25152,68832,24161,15791,7087,17984,30498,27771,494,130,29,259,30,307,43,11,1424,27921,494,130,29,259,30,307,43,11,1274,5,30,103,12,8,0,17,1,122,38,70,0,1018,110511,1406,4592,8465,22543,16937,16782,7357
13123,13123081004,13123081004,POCURO 9,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,PROVIDENCIA,65652,76334,8842,5280,4496,7058,10573,15866,16612,13259,10397,7691,7164,7292,6407,5766,4808,3587,3027,2307,1554,10289,2451,1689,2137,35067,100548,3735,6725,8319,22135,13528,29056,32132,14652,3761,4044,7025,4901,333,139,54,161,22,252,50,10,1103,4985,333,139,54,161,22,252,50,10,1019,2,13,63,6,16,5,22,4,111,95,52,1,713,76627,1173,3932,3677,13265,5667,13916,4088
13124,13124101004,13124101004,SANTA CORINA 9,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,PUDAHUEL,110786,116123,19231,16170,15481,17303,20067,19071,15885,14791,16217,15437,16827,13462,9243,6612,4764,3070,1873,985,420,4023,1439,735,335,69294,143233,9126,14355,17860,28396,24012,71058,19033,12140,5848,17033,28046,26012,319,94,17,152,19,235,33,23,1142,26136,319,94,17,152,19,235,33,23,1018,6,20,94,4,3,0,15,4,96,17,67,0,816,102857,1194,4777,8309,18946,19023,13851,6119
13125,13125042005,13125042005,SANTA LUISA,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,QUILICURA,103343,106885,18157,16576,16692,17490,18814,17944,15704,14951,17202,15384,13884,10354,6776,4239,2795,1568,918,524,256,11654,2076,869,305,69234,126650,8808,13368,16601,26574,22002,68699,16453,9615,5664,14415,23128,20576,460,76,11,139,32,326,28,14,1466,20691,460,76,11,139,32,326,28,14,1351,5,12,90,8,6,4,12,0,102,20,233,1,973,95910,1203,4408,7599,18139,16554,7749,6516
13126,13126091004,13126091004,YUNGAY 3,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,QUINTA NORMAL,53520,56264,7890,6545,6100,7606,9575,10086,8439,7247,7649,6768,7362,6258,4952,4202,3300,2410,1756,1140,499,8017,2392,787,224,29216,73440,3984,5805,8166,13586,12309,35967,10022,6838,2198,6469,10938,9471,264,37,16,216,13,128,19,11,763,9517,264,37,16,216,13,128,19,11,717,2,10,26,8,3,0,11,0,147,8,88,0,460,51846,552,2156,4156,8206,8101,10404,3011
13127,13127131003,13127131003,SALZBURGO 3,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,RECOLETA,76954,79452,11601,9573,8922,10796,13801,13911,12188,10836,10815,9858,9891,8682,7185,6041,4829,3384,2127,1377,589,16249,5143,1215,409,40920,104987,6248,8637,11705,19300,17491,49294,13813,9676,3682,10042,16449,12649,1000,72,24,727,38,230,24,17,1668,12724,1000,72,24,727,38,230,24,17,1593,0,15,52,8,4,1,16,1,320,46,146,0,1059,73971,1051,3210,5834,10650,10989,13977,5330
13128,13128101004,13128101004,SANTA MARÍA 3,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,RENCA,72586,74401,13109,11071,10201,11231,12322,11883,10587,10205,10544,9197,8917,7782,6404,4968,3791,2294,1336,792,353,3390,1080,443,175,44473,92245,6296,10364,11871,17428,14195,46859,8708,8193,4140,12343,19654,18174,261,39,2,116,19,204,20,11,808,18246,261,39,2,116,19,204,20,11,736,0,17,53,2,11,1,7,0,68,14,39,0,596,63859,942,3022,5382,10302,12738,10019,5077
13129,13129071005,13129071005,SAN JOAQUÍN 5,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,SAN JOAQUÍN,45738,48587,6645,5462,5282,6620,8093,8054,6642,5531,5760,5907,6665,5942,4591,4022,3394,2420,1687,1138,470,3888,1053,481,174,25874,63128,3377,5131,7293,11983,10361,30112,8544,6631,2127,6155,9706,8515,262,45,20,119,23,211,21,8,482,8552,262,45,20,119,23,211,21,8,445,0,8,27,2,2,0,15,1,52,17,54,1,303,42304,615,1836,3466,7485,7190,10334,3382
13130,13130071004,13130071004,SALESIANOS 4,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,SAN MIGUEL,48737,55032,7654,5509,5138,6038,7910,10758,10178,8032,7057,6183,6354,6034,4496,3650,3032,2227,1738,1196,585,5230,1061,562,411,28041,69631,3507,5674,6749,13347,11609,28554,16929,7146,2216,4277,7965,6684,294,41,23,113,24,189,23,7,567,6736,294,41,23,113,24,189,23,7,515,0,9,39,4,5,0,11,0,78,28,31,0,362,51230,641,2684,3234,8303,6181,9172,3216
13131,13131071004,13131071004,SAN RAMÓN 2,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,SAN RAMÓN,40710,41892,6429,5243,5232,6111,7133,6287,4934,4617,5593,5820,5678,4426,3702,3618,3305,2173,1360,659,282,1794,424,195,91,22630,53473,3672,4582,6573,9562,8535,25403,5785,5501,2315,6642,10920,9989,150,37,12,51,28,119,5,8,521,10031,150,37,12,51,28,119,5,8,479,0,17,24,1,1,5,2,0,16,4,12,0,439,34966,554,1511,3109,6033,7549,8601,2623
13132,13132051003,13132051003,VITACURA 3,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,VITACURA,38355,46945,6785,5023,4924,5577,5616,5536,5726,5818,5916,5486,5293,5082,4336,3988,3753,2688,1756,1244,753,4863,1826,1113,1827,25361,56157,2447,5622,5700,13441,7880,16075,17637,8783,2360,3116,2412,1264,68,38,11,83,13,57,6,1,871,1286,68,38,11,83,13,57,6,1,849,0,5,15,2,1,0,6,2,58,50,8,0,724,40321,809,1614,1499,9347,4881,7539,2530
13201,13201191012,13201191012,TOCORNAL 7,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,132,CORDILLERA,PUENTE ALTO,269115,286563,47655,41009,39861,44168,49468,46506,39474,34703,37819,38110,41589,33848,22851,15097,9919,6265,4021,2312,1003,4570,2460,1632,884,178844,341979,22104,36060,44251,69749,58280,176813,48019,27142,14640,38651,61211,56349,1043,208,64,183,74,780,71,45,2394,56625,1043,208,64,183,74,780,71,45,2118,3,41,222,10,15,11,51,7,96,79,52,0,1807,246763,3163,11852,19409,49992,47039,29876,17070
13202,13202032013,13202032013,SANTA RITA 1,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,132,CORDILLERA,PIRQUE,13348,13017,2189,1886,1788,1936,2063,2068,1766,1695,1829,1855,2019,1615,1200,869,671,422,270,151,73,222,105,79,114,7930,16829,994,1737,1905,3357,2626,7731,2674,1527,741,2046,1703,1490,32,10,5,9,3,22,6,1,125,1503,32,10,5,9,3,22,6,1,112,0,4,9,0,0,0,3,0,1,5,20,0,83,11861,214,450,653,2228,2510,1640,843
13203,13203062007,13203062007,SAN JOSÉ DE MAIPO,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,132,CORDILLERA,SAN JOSÉ DE MAIPO,9817,8285,1236,1115,1108,1139,1352,1450,1392,1426,1423,1325,1300,1114,845,629,513,333,211,138,53,412,91,62,85,4664,12253,667,981,1211,2247,1885,5806,1665,1014,473,1311,1556,1324,38,9,6,14,9,19,10,2,125,1333,38,9,6,14,9,19,10,2,116,0,5,4,0,0,0,1,0,2,9,17,0,87,8461,176,926,560,1188,1258,1270,669
13301,13301062027,13301062027,SANTA SARA,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,133,CHACABUCO,COLINA,74525,71503,16032,13202,11406,11025,11066,10909,11239,12370,12335,9865,8107,6065,4459,3261,2098,1270,732,399,188,6239,2045,801,655,51417,84855,6611,13268,11286,19139,13216,36608,14723,9171,4937,11896,12851,11251,296,49,14,327,29,116,15,3,751,11318,296,49,14,327,29,116,15,3,684,0,11,53,3,3,0,4,1,86,36,28,0,526,62355,871,2781,3983,11104,11348,5564,7356
13302,13302052023,13302052023,SOL DE SEPTIEMBRE,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,133,CHACABUCO,LAMPA,51502,50454,11127,9125,8068,7607,7710,8859,9143,8396,7709,6198,5364,4257,2959,2089,1434,897,531,331,152,2616,676,321,221,33561,60901,5427,8230,8161,12329,10395,29558,8620,5216,3018,7735,10976,9971,209,53,25,81,26,155,18,9,429,10002,209,53,25,81,26,155,18,9,398,0,15,16,0,4,1,10,2,36,25,35,0,285,44502,724,2135,3091,7212,9260,4024,2696
13303,13303052004,13303052004,TILTIL 2,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,133,CHACABUCO,TILTIL,10041,9258,1665,1360,1303,1508,1589,1597,1425,1280,1346,1251,1284,1069,779,665,492,335,208,106,37,377,75,42,34,5599,12218,910,1208,1351,2129,1937,6038,1432,1173,615,1539,1497,1214,86,12,0,11,6,63,1,2,102,1227,86,12,0,11,6,63,1,2,89,0,2,7,4,4,0,0,0,4,4,1,0,76,8318,166,414,621,1365,1995,1268,645
13401,13401141005,13401141005,TEJAS DE CHENA 6,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,134,MAIPO,SAN BERNARDO,145958,151561,27175,23256,21882,24226,25276,24407,21738,19548,20919,19535,18540,15794,11721,8834,6191,3919,2524,1477,557,5338,1062,682,413,92924,183046,13736,19947,23381,35533,29269,92586,22447,15624,8806,23635,33332,30827,543,126,20,119,47,278,24,20,1328,30958,543,126,20,119,47,278,24,20,1197,5,14,101,11,10,1,15,2,51,35,99,0,984,126089,1793,5877,11084,23582,27392,17707,10292
13402,13402062013,13402062013,VILUCO,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,134,MAIPO,BUIN,47282,48759,8820,7306,6761,7140,7459,8278,7860,7019,6729,6249,5978,5072,3587,2733,2075,1372,878,483,242,1223,286,155,122,28840,60550,4755,6351,7641,11691,10117,27218,8420,5829,3105,7795,7829,7083,138,32,8,56,10,82,12,8,400,7136,138,32,8,56,10,82,12,8,347,0,16,31,6,2,1,3,0,19,5,16,0,301,41687,588,2202,3037,7572,9095,5855,2943
13403,13403052017,13403052017,TANGUITO,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,134,MAIPO,CALERA DE TANGO,12686,12649,2002,1820,1847,1996,2189,1919,1578,1644,1831,1809,1812,1571,1129,802,580,349,239,149,69,311,77,69,87,7856,15977,995,1547,1858,2975,2554,7484,2494,1603,773,2161,1509,1318,38,8,7,6,3,6,2,3,118,1333,38,8,7,6,3,6,2,3,103,0,1,13,1,0,0,0,0,7,1,18,0,77,11341,193,433,671,2345,2425,1485,741
